codeemd,upplocalcd,doname,gungu,emd
31710380,31,울산광역시,울주군,상북면
31710390,31,울산광역시,울주군,삼남면
31710400,31,울산광역시,울주군,삼동면
36110101,36,세종특별자치시,세종특별자치시,반곡동
36110104,36,세종특별자치시,세종특별자치시,대평동
36110105,36,세종특별자치시,세종특별자치시,가람동
36110106,36,세종특별자치시,세종특별자치시,한솔동
36110107,36,세종특별자치시,세종특별자치시,나성동
36110108,36,세종특별자치시,세종특별자치시,새롬동
36110109,36,세종특별자치시,세종특별자치시,다정동
36110110,36,세종특별자치시,세종특별자치시,어진동
36110112,36,세종특별자치시,세종특별자치시,고운동
36110113,36,세종특별자치시,세종특별자치시,아름동
36110114,36,세종특별자치시,세종특별자치시,도담동
36110250,36,세종특별자치시,세종특별자치시,조치원읍
36110310,36,세종특별자치시,세종특별자치시,연기면
36110320,36,세종특별자치시,세종특별자치시,연동면
36110330,36,세종특별자치시,세종특별자치시,부강면
36110340,36,세종특별자치시,세종특별자치시,금남면
36110350,36,세종특별자치시,세종특별자치시,장군면
36110360,36,세종특별자치시,세종특별자치시,연서면
36110370,36,세종특별자치시,세종특별자치시,전의면
36110380,36,세종특별자치시,세종특별자치시,전동면
36110390,36,세종특별자치시,세종특별자치시,소정면
41110129,41,경기도,수원시 장안구,파장동
41110131,41,경기도,수원시 장안구,이목동
41110132,41,경기도,수원시 장안구,율전동
41110133,41,경기도,수원시 장안구,천천동
41110135,41,경기도,수원시 장안구,송죽동
41110136,41,경기도,수원시 장안구,조원동
41110137,41,경기도,수원시 장안구,연무동
41110138,41,경기도,수원시 장안구,상광교동
41110139,41,경기도,수원시 장안구,하광교동
41110226,41,경기도,수원시 권선구,세류동
41110229,41,경기도,수원시 권선구,오목천동
41110230,41,경기도,수원시 권선구,평리동
41110231,41,경기도,수원시 권선구,서둔동
41110232,41,경기도,수원시 권선구,구운동
41110233,41,경기도,수원시 권선구,탑동
41110234,41,경기도,수원시 권선구,금곡동
41110235,41,경기도,수원시 권선구,호매실동
41110237,41,경기도,수원시 권선구,권선동
41110238,41,경기도,수원시 권선구,장지동
41110239,41,경기도,수원시 권선구,대황교동
41110240,41,경기도,수원시 권선구,입북동
41110241,41,경기도,수원시 권선구,당수동
41110323,41,경기도,수원시 팔달구,남창동
41110330,41,경기도,수원시 팔달구,신풍동
41110332,41,경기도,수원시 팔달구,교동
41110336,41,경기도,수원시 팔달구,매산로3가
41110337,41,경기도,수원시 팔달구,고등동
41110338,41,경기도,수원시 팔달구,화서동
41110340,41,경기도,수원시 팔달구,우만동
41110341,41,경기도,수원시 팔달구,인계동
41110401,41,경기도,수원시 영통구,매탄동
