analdate,area,d1,d2,d3,d4,doname,maxi,meanavg,mini,regioncode,sigucode,sigun,std,upplocalcd
2025-08-25 18,"64,830",100,0,0,0,강원특별자치도,24,10,4,51800,51800,양구군,3,51
2025-08-25 21,"64,830",100,0,0,0,강원특별자치도,17,7,3,51800,51800,양구군,2,51
2025-08-26 00,"64,830",100,0,0,0,강원특별자치도,13,6,3,51800,51800,양구군,2,51
2025-08-23 18,"161,671",100,0,0,0,강원특별자치도,31,18,2,51810,51810,인제군,6,51
2025-08-24 00,"161,671",100,0,0,0,강원특별자치도,17,10,4,51810,51810,인제군,3,51
2025-08-24 03,"161,671",100,0,0,0,강원특별자치도,17,9,4,51810,51810,인제군,2,51
2025-08-24 06,"161,671",100,0,0,0,강원특별자치도,17,9,4,51810,51810,인제군,2,51
2025-08-24 09,"161,671",100,0,0,0,강원특별자치도,29,16,7,51810,51810,인제군,3,51
2025-08-24 12,"161,671",100,0,0,0,강원특별자치도,31,26,13,51810,51810,인제군,4,51
2025-08-24 15,"161,671",100,0,0,0,강원특별자치도,31,26,13,51810,51810,인제군,4,51
2025-08-24 18,"161,671",100,0,0,0,강원특별자치도,31,24,12,51810,51810,인제군,4,51
2025-08-24 21,"161,671",100,0,0,0,강원특별자치도,22,13,5,51810,51810,인제군,3,51
2025-08-25 00,"161,671",100,0,0,0,강원특별자치도,19,9,3,51810,51810,인제군,3,51
2025-08-25 03,"161,671",100,0,0,0,강원특별자치도,17,8,3,51810,51810,인제군,3,51
2025-08-25 06,"161,671",100,0,0,0,강원특별자치도,17,8,3,51810,51810,인제군,3,51
2025-08-25 09,"161,671",100,0,0,0,강원특별자치도,26,13,5,51810,51810,인제군,4,51
2025-08-25 12,"161,671",100,0,0,0,강원특별자치도,31,19,7,51810,51810,인제군,6,51
2025-08-25 15,"161,671",100,0,0,0,강원특별자치도,31,18,8,51810,51810,인제군,6,51
2025-08-25 18,"161,671",100,0,0,0,강원특별자치도,24,12,4,51810,51810,인제군,4,51
2025-08-25 21,"161,671",100,0,0,0,강원특별자치도,17,7,3,51810,51810,인제군,3,51
2025-08-26 00,"161,671",100,0,0,0,강원특별자치도,13,7,2,51810,51810,인제군,2,51
2025-08-23 18,"58,619",100,0,0,0,강원특별자치도,31,16,2,51820,51820,고성군,7,51
2025-08-24 00,"58,619",100,0,0,0,강원특별자치도,24,13,6,51820,51820,고성군,4,51
2025-08-24 03,"58,619",100,0,0,0,강원특별자치도,24,13,6,51820,51820,고성군,4,51
2025-08-24 06,"58,619",100,0,0,0,강원특별자치도,28,14,6,51820,51820,고성군,5,51
2025-08-24 09,"58,619",100,0,0,0,강원특별자치도,33,25,16,51820,51820,고성군,4,51
2025-08-24 12,"58,619",100,0,0,0,강원특별자치도,33,27,20,51820,51820,고성군,3,51
2025-08-24 15,"58,619",100,0,0,0,강원특별자치도,33,27,23,51820,51820,고성군,3,51
2025-08-24 18,"58,619",100,0,0,0,강원특별자치도,33,25,18,51820,51820,고성군,3,51
2025-08-24 21,"58,619",100,0,0,0,강원특별자치도,28,16,8,51820,51820,고성군,4,51
2025-08-25 00,"58,619",100,0,0,0,강원특별자치도,26,12,4,51820,51820,고성군,5,51
2025-08-25 03,"58,619",100,0,0,0,강원특별자치도,24,11,3,51820,51820,고성군,5,51
2025-08-25 06,"58,619",100,0,0,0,강원특별자치도,24,11,4,51820,51820,고성군,5,51
2025-08-25 09,"58,619",100,0,0,0,강원특별자치도,33,20,7,51820,51820,고성군,8,51
2025-08-25 12,"58,619",100,0,0,0,강원특별자치도,33,22,10,51820,51820,고성군,7,51
2025-08-25 15,"58,619",100,0,0,0,강원특별자치도,33,22,11,51820,51820,고성군,7,51
2025-08-25 18,"58,619",100,0,0,0,강원특별자치도,31,18,7,51820,51820,고성군,6,51
2025-08-25 21,"58,619",100,0,0,0,강원특별자치도,28,13,3,51820,51820,고성군,6,51
2025-08-26 00,"58,619",100,0,0,0,강원특별자치도,26,11,3,51820,51820,고성군,6,51
2025-08-23 18,"62,921",100,0,0,0,강원특별자치도,33,21,2,51830,51830,양양군,7,51
2025-08-24 00,"62,921",100,0,0,0,강원특별자치도,26,14,4,51830,51830,양양군,6,51
2025-08-24 03,"62,921",100,0,0,0,강원특별자치도,28,14,4,51830,51830,양양군,6,51
2025-08-24 06,"62,921",100,0,0,0,강원특별자치도,28,14,4,51830,51830,양양군,6,51
2025-08-24 09,"62,921",100,0,0,0,강원특별자치도,33,23,11,51830,51830,양양군,6,51
2025-08-24 12,"62,921",100,0,0,0,강원특별자치도,33,27,18,51830,51830,양양군,3,51
2025-08-24 15,"62,921",100,0,0,0,강원특별자치도,33,26,16,51830,51830,양양군,4,51
2025-08-24 18,"62,921",100,0,0,0,강원특별자치도,33,25,14,51830,51830,양양군,5,51
2025-08-24 21,"62,921",100,0,0,0,강원특별자치도,31,18,7,51830,51830,양양군,6,51
2025-08-25 00,"62,921",100,0,0,0,강원특별자치도,31,15,4,51830,51830,양양군,7,51
2025-08-25 03,"62,921",100,0,0,0,강원특별자치도,33,14,3,51830,51830,양양군,7,51
2025-08-25 06,"62,921",100,0,0,0,강원특별자치도,28,13,3,51830,51830,양양군,7,51
2025-08-25 09,"62,921",100,0,0,0,강원특별자치도,33,21,5,51830,51830,양양군,8,51
2025-08-25 12,"62,921",100,0,0,0,강원특별자치도,33,23,7,51830,51830,양양군,7,51
2025-08-25 15,"62,921",100,0,0,0,강원특별자치도,33,22,8,51830,51830,양양군,8,51
2025-08-25 18,"62,921",100,0,0,0,강원특별자치도,33,18,4,51830,51830,양양군,8,51
2025-08-25 21,"62,921",100,0,0,0,강원특별자치도,31,13,3,51830,51830,양양군,8,51
2025-08-26 00,"62,921",100,0,0,0,강원특별자치도,31,12,3,51830,51830,양양군,7,51
2025-08-23 18,"20,545",100,0,0,0,전북특별자치도,33,28,2,52110,52110,전주시,2,52
2025-08-24 00,"20,545",100,0,0,0,전북특별자치도,26,21,16,52110,52110,전주시,2,52
2025-08-24 03,"20,545",100,0,0,0,전북특별자치도,26,20,11,52110,52110,전주시,3,52
2025-08-24 06,"20,545",100,0,0,0,전북특별자치도,24,17,11,52110,52110,전주시,3,52
2025-08-24 09,"20,545",100,0,0,0,전북특별자치도,33,29,25,52110,52110,전주시,2,52
2025-08-24 12,"20,545",100,0,0,0,전북특별자치도,33,29,25,52110,52110,전주시,2,52
2025-08-24 15,"20,545",100,0,0,0,전북특별자치도,33,29,25,52110,52110,전주시,2,52
2025-08-24 18,"20,545",100,0,0,0,전북특별자치도,33,29,25,52110,52110,전주시,2,52
2025-08-24 21,"20,545",100,0,0,0,전북특별자치도,31,25,16,52110,52110,전주시,3,52
2025-08-25 00,"20,545",100,0,0,0,전북특별자치도,28,22,13,52110,52110,전주시,3,52
2025-08-25 03,"20,545",100,0,0,0,전북특별자치도,24,17,11,52110,52110,전주시,3,52
2025-08-25 06,"20,545",100,0,0,0,전북특별자치도,24,18,11,52110,52110,전주시,3,52
2025-08-25 09,"20,545",100,0,0,0,전북특별자치도,33,28,22,52110,52110,전주시,2,52
2025-08-25 12,"20,545",100,0,0,0,전북특별자치도,33,29,25,52110,52110,전주시,2,52
2025-08-25 15,"20,545",100,0,0,0,전북특별자치도,33,29,22,52110,52110,전주시,2,52
2025-08-25 18,"20,545",100,0,0,0,전북특별자치도,33,28,23,52110,52110,전주시,2,52
2025-08-25 21,"20,545",100,0,0,0,전북특별자치도,28,23,18,52110,52110,전주시,2,52
2025-08-26 00,"20,545",100,0,0,0,전북특별자치도,26,20,11,52110,52110,전주시,3,52
2025-08-23 18,"39,542",100,0,0,0,전북특별자치도,33,30,7,52130,52130,군산시,2,52
2025-08-24 00,"39,542",100,0,0,0,전북특별자치도,26,20,6,52130,52130,군산시,4,52
2025-08-24 03,"39,542",100,0,0,0,전북특별자치도,26,20,6,52130,52130,군산시,4,52
2025-08-24 06,"39,542",100,0,0,0,전북특별자치도,28,18,6,52130,52130,군산시,4,52
2025-08-24 09,"39,542",100,0,0,0,전북특별자치도,33,29,6,52130,52130,군산시,6,52
2025-08-24 12,"39,542",100,0,0,0,전북특별자치도,33,29,6,52130,52130,군산시,6,52
2025-08-24 15,"39,542",100,0,0,0,전북특별자치도,33,29,6,52130,52130,군산시,6,52
2025-08-24 18,"39,542",100,0,0,0,전북특별자치도,33,28,6,52130,52130,군산시,5,52
2025-08-24 21,"39,542",100,0,0,0,전북특별자치도,26,21,6,52130,52130,군산시,4,52
2025-08-25 00,"39,542",100,0,0,0,전북특별자치도,26,20,6,52130,52130,군산시,4,52
2025-08-25 03,"39,542",100,0,0,0,전북특별자치도,21,17,6,52130,52130,군산시,3,52
2025-08-25 06,"39,542",100,0,0,0,전북특별자치도,21,16,6,52130,52130,군산시,3,52
2025-08-25 09,"39,542",100,0,0,0,전북특별자치도,28,23,6,52130,52130,군산시,5,52
2025-08-25 12,"39,542",100,0,0,0,전북특별자치도,31,26,6,52130,52130,군산시,5,52
2025-08-25 15,"39,542",100,0,0,0,전북특별자치도,31,26,6,52130,52130,군산시,5,52
2025-08-25 18,"39,542",100,0,0,0,전북특별자치도,31,25,6,52130,52130,군산시,5,52
2025-08-25 21,"39,542",100,0,0,0,전북특별자치도,24,19,6,52130,52130,군산시,4,52
2025-08-26 00,"39,542",100,0,0,0,전북특별자치도,21,15,6,52130,52130,군산시,3,52
2025-08-23 18,"50,741",100,0,0,0,전북특별자치도,33,30,26,52140,52140,익산시,2,52
2025-08-24 00,"50,741",100,0,0,0,전북특별자치도,24,18,12,52140,52140,익산시,2,52
2025-08-24 03,"50,741",100,0,0,0,전북특별자치도,24,18,12,52140,52140,익산시,2,52
2025-08-24 06,"50,741",100,0,0,0,전북특별자치도,21,16,9,52140,52140,익산시,3,52
2025-08-24 09,"50,741",100,0,0,0,전북특별자치도,33,28,23,52140,52140,익산시,2,52
2025-08-24 12,"50,741",100,0,0,0,전북특별자치도,33,30,25,52140,52140,익산시,2,52
2025-08-24 15,"50,741",100,0,0,0,전북특별자치도,33,30,25,52140,52140,익산시,2,52
2025-08-24 18,"50,741",100,0,0,0,전북특별자치도,33,29,23,52140,52140,익산시,2,52
2025-08-24 21,"50,741",100,0,0,0,전북특별자치도,28,20,13,52140,52140,익산시,2,52
2025-08-25 00,"50,741",100,0,0,0,전북특별자치도,24,16,9,52140,52140,익산시,3,52
2025-08-25 03,"50,741",100,0,0,0,전북특별자치도,21,15,9,52140,52140,익산시,3,52
2025-08-25 06,"50,741",100,0,0,0,전북특별자치도,19,15,9,52140,52140,익산시,2,52
2025-08-25 09,"50,741",100,0,0,0,전북특별자치도,31,24,19,52140,52140,익산시,2,52
2025-08-25 12,"50,741",100,0,0,0,전북특별자치도,33,29,21,52140,52140,익산시,3,52
2025-08-25 15,"50,741",100,0,0,0,전북특별자치도,33,28,22,52140,52140,익산시,2,52
2025-08-25 18,"50,741",100,0,0,0,전북특별자치도,31,26,18,52140,52140,익산시,2,52
2025-08-25 21,"50,741",100,0,0,0,전북특별자치도,26,19,10,52140,52140,익산시,3,52
2025-08-26 00,"50,741",100,0,0,0,전북특별자치도,24,17,9,52140,52140,익산시,3,52
2025-08-23 18,"69,766",100,0,0,0,전북특별자치도,33,28,2,52180,52180,정읍시,3,52
2025-08-24 00,"69,766",100,0,0,0,전북특별자치도,24,19,9,52180,52180,정읍시,3,52
2025-08-24 03,"69,766",100,0,0,0,전북특별자치도,21,14,7,52180,52180,정읍시,3,52
2025-08-24 06,"69,766",100,0,0,0,전북특별자치도,19,14,7,52180,52180,정읍시,3,52
2025-08-24 09,"69,766",100,0,0,0,전북특별자치도,33,29,20,52180,52180,정읍시,3,52
2025-08-24 12,"69,766",100,0,0,0,전북특별자치도,33,29,25,52180,52180,정읍시,2,52
2025-08-24 15,"69,766",100,0,0,0,전북특별자치도,33,29,25,52180,52180,정읍시,2,52
2025-08-24 18,"69,766",100,0,0,0,전북특별자치도,33,29,23,52180,52180,정읍시,3,52
2025-08-24 21,"69,766",100,0,0,0,전북특별자치도,31,22,9,52180,52180,정읍시,5,52
2025-08-25 00,"69,766",100,0,0,0,전북특별자치도,24,17,7,52180,52180,정읍시,4,52
2025-08-25 03,"69,766",100,0,0,0,전북특별자치도,21,14,7,52180,52180,정읍시,3,52
2025-08-25 06,"69,766",100,0,0,0,전북특별자치도,19,14,7,52180,52180,정읍시,3,52
2025-08-25 09,"69,766",100,0,0,0,전북특별자치도,33,26,18,52180,52180,정읍시,3,52
2025-08-25 12,"69,766",100,0,0,0,전북특별자치도,33,28,20,52180,52180,정읍시,3,52
2025-08-25 15,"69,766",100,0,0,0,전북특별자치도,33,28,22,52180,52180,정읍시,3,52
2025-08-25 18,"69,766",100,0,0,0,전북특별자치도,33,28,20,52180,52180,정읍시,3,52
2025-08-25 21,"69,766",100,0,0,0,전북특별자치도,26,20,11,52180,52180,정읍시,4,52
2025-08-26 00,"69,766",100,0,0,0,전북특별자치도,21,16,9,52180,52180,정읍시,3,52
2025-08-23 18,"75,030",100,0,0,0,전북특별자치도,33,25,2,52190,52190,남원시,6,52
2025-08-24 00,"75,030",100,0,0,0,전북특별자치도,19,13,4,52190,52190,남원시,3,52
2025-08-24 03,"75,030",100,0,0,0,전북특별자치도,19,12,4,52190,52190,남원시,3,52
2025-08-24 06,"75,030",100,0,0,0,전북특별자치도,15,10,4,52190,52190,남원시,2,52
2025-08-24 09,"75,030",100,0,0,0,전북특별자치도,28,20,9,52190,52190,남원시,5,52
2025-08-24 12,"75,030",100,0,0,0,전북특별자치도,33,26,11,52190,52190,남원시,6,52
2025-08-24 15,"75,030",100,0,0,0,전북특별자치도,33,26,12,52190,52190,남원시,6,52
2025-08-24 18,"75,030",100,0,0,0,전북특별자치도,33,24,7,52190,52190,남원시,6,52
2025-08-24 21,"75,030",100,0,0,0,전북특별자치도,25,15,4,52190,52190,남원시,5,52
2025-08-25 00,"75,030",100,0,0,0,전북특별자치도,19,13,4,52190,52190,남원시,3,52
2025-08-25 03,"75,030",100,0,0,0,전북특별자치도,19,12,4,52190,52190,남원시,3,52
2025-08-25 06,"75,030",100,0,0,0,전북특별자치도,19,12,4,52190,52190,남원시,3,52
2025-08-25 09,"75,030",100,0,0,0,전북특별자치도,28,21,11,52190,52190,남원시,3,52
2025-08-25 12,"75,030",100,0,0,0,전북특별자치도,33,27,18,52190,52190,남원시,3,52
2025-08-25 15,"75,030",100,0,0,0,전북특별자치도,33,25,11,52190,52190,남원시,5,52
2025-08-25 18,"75,030",100,0,0,0,전북특별자치도,33,23,9,52190,52190,남원시,5,52
2025-08-25 21,"75,030",100,0,0,0,전북특별자치도,26,16,7,52190,52190,남원시,4,52
2025-08-26 00,"75,030",100,0,0,0,전북특별자치도,21,13,4,52190,52190,남원시,4,52
2025-08-23 18,"54,625",100,0,0,0,전북특별자치도,33,29,3,52210,52210,김제시,3,52
2025-08-24 00,"54,625",100,0,0,0,전북특별자치도,26,20,6,52210,52210,김제시,3,52
2025-08-24 03,"54,625",100,0,0,0,전북특별자치도,24,17,6,52210,52210,김제시,3,52
2025-08-24 06,"54,625",100,0,0,0,전북특별자치도,24,15,6,52210,52210,김제시,3,52
2025-08-24 09,"54,625",100,0,0,0,전북특별자치도,33,29,6,52210,52210,김제시,3,52
2025-08-24 12,"54,625",100,0,0,0,전북특별자치도,33,30,6,52210,52210,김제시,3,52
2025-08-24 15,"54,625",100,0,0,0,전북특별자치도,33,30,6,52210,52210,김제시,3,52
2025-08-24 18,"54,625",100,0,0,0,전북특별자치도,33,29,6,52210,52210,김제시,3,52
2025-08-24 21,"54,625",100,0,0,0,전북특별자치도,28,22,6,52210,52210,김제시,3,52
2025-08-25 00,"54,625",100,0,0,0,전북특별자치도,26,18,6,52210,52210,김제시,3,52
2025-08-25 03,"54,625",100,0,0,0,전북특별자치도,21,16,6,52210,52210,김제시,3,52
2025-08-25 06,"54,625",100,0,0,0,전북특별자치도,21,15,6,52210,52210,김제시,2,52
2025-08-25 09,"54,625",100,0,0,0,전북특별자치도,33,27,6,52210,52210,김제시,3,52
2025-08-25 12,"54,625",100,0,0,0,전북특별자치도,33,29,6,52210,52210,김제시,3,52
2025-08-25 15,"54,625",100,0,0,0,전북특별자치도,33,28,6,52210,52210,김제시,3,52
2025-08-25 18,"54,625",100,0,0,0,전북특별자치도,33,27,6,52210,52210,김제시,3,52
2025-08-25 21,"54,625",100,0,0,0,전북특별자치도,26,22,6,52210,52210,김제시,3,52
2025-08-26 00,"54,625",100,0,0,0,전북특별자치도,24,17,6,52210,52210,김제시,3,52
2025-08-23 18,"82,202",100,0,0,0,전북특별자치도,33,27,3,52710,52710,완주군,2,52
2025-08-24 00,"82,202",100,0,0,0,전북특별자치도,26,15,8,52710,52710,완주군,4,52
2025-08-24 03,"82,202",100,0,0,0,전북특별자치도,26,15,7,52710,52710,완주군,3,52
2025-08-24 06,"82,202",100,0,0,0,전북특별자치도,24,13,7,52710,52710,완주군,3,52
2025-08-24 09,"82,202",100,0,0,0,전북특별자치도,33,26,20,52710,52710,완주군,3,52
2025-08-24 12,"82,202",100,0,0,0,전북특별자치도,33,28,25,52710,52710,완주군,2,52
2025-08-24 15,"82,202",100,0,0,0,전북특별자치도,33,28,25,52710,52710,완주군,2,52
2025-08-24 18,"82,202",100,0,0,0,전북특별자치도,33,27,22,52710,52710,완주군,2,52
2025-08-24 21,"82,202",100,0,0,0,전북특별자치도,31,20,11,52710,52710,완주군,4,52
2025-08-25 00,"82,202",100,0,0,0,전북특별자치도,28,16,6,52710,52710,완주군,4,52
2025-08-25 03,"82,202",100,0,0,0,전북특별자치도,24,14,7,52710,52710,완주군,3,52
2025-08-25 06,"82,202",100,0,0,0,전북특별자치도,24,14,7,52710,52710,완주군,3,52
2025-08-25 09,"82,202",100,0,0,0,전북특별자치도,33,25,18,52710,52710,완주군,3,52
2025-08-25 12,"82,202",100,0,0,0,전북특별자치도,33,27,22,52710,52710,완주군,2,52
2025-08-25 15,"82,202",100,0,0,0,전북특별자치도,33,25,18,52710,52710,완주군,3,52
2025-08-25 18,"82,202",100,0,0,0,전북특별자치도,33,24,18,52710,52710,완주군,3,52
2025-08-25 21,"82,202",100,0,0,0,전북특별자치도,28,19,11,52710,52710,완주군,3,52
2025-08-26 00,"82,202",100,0,0,0,전북특별자치도,26,15,9,52710,52710,완주군,3,52
2025-08-23 18,"78,900",100,0,0,0,전북특별자치도,31,27,2,52720,52720,진안군,2,52
2025-08-24 00,"78,900",100,0,0,0,전북특별자치도,24,11,6,52720,52720,진안군,3,52
2025-08-24 03,"78,900",100,0,0,0,전북특별자치도,19,10,6,52720,52720,진안군,3,52
2025-08-24 06,"78,900",100,0,0,0,전북특별자치도,19,10,6,52720,52720,진안군,2,52
2025-08-24 09,"78,900",100,0,0,0,전북특별자치도,31,23,16,52720,52720,진안군,3,52
2025-08-24 12,"78,900",100,0,0,0,전북특별자치도,31,27,24,52720,52720,진안군,2,52
2025-08-24 15,"78,900",100,0,0,0,전북특별자치도,31,27,24,52720,52720,진안군,2,52
2025-08-24 18,"78,900",100,0,0,0,전북특별자치도,31,27,22,52720,52720,진안군,2,52
2025-08-24 21,"78,900",100,0,0,0,전북특별자치도,26,15,6,52720,52720,진안군,4,52
2025-08-25 00,"78,900",100,0,0,0,전북특별자치도,24,11,6,52720,52720,진안군,3,52
2025-08-25 03,"78,900",100,0,0,0,전북특별자치도,19,10,6,52720,52720,진안군,3,52
2025-08-25 06,"78,900",100,0,0,0,전북특별자치도,19,11,6,52720,52720,진안군,3,52
2025-08-25 09,"78,900",100,0,0,0,전북특별자치도,29,21,13,52720,52720,진안군,3,52
2025-08-25 12,"78,900",100,0,0,0,전북특별자치도,31,27,22,52720,52720,진안군,2,52
2025-08-25 15,"78,900",100,0,0,0,전북특별자치도,31,24,18,52720,52720,진안군,3,52
2025-08-25 18,"78,900",100,0,0,0,전북특별자치도,29,22,15,52720,52720,진안군,3,52
2025-08-25 21,"78,900",100,0,0,0,전북특별자치도,26,14,8,52720,52720,진안군,3,52
2025-08-26 00,"78,900",100,0,0,0,전북특별자치도,19,11,6,52720,52720,진안군,3,52
2025-08-23 18,"63,009",100,0,0,0,전북특별자치도,31,26,2,52730,52730,무주군,3,52
2025-08-24 00,"63,009",100,0,0,0,전북특별자치도,19,12,7,52730,52730,무주군,3,52
2025-08-24 03,"63,009",100,0,0,0,전북특별자치도,17,10,4,52730,52730,무주군,2,52
2025-08-24 06,"63,009",100,0,0,0,전북특별자치도,17,9,6,52730,52730,무주군,2,52
2025-08-24 09,"63,009",100,0,0,0,전북특별자치도,26,19,11,52730,52730,무주군,3,52
2025-08-24 12,"63,009",100,0,0,0,전북특별자치도,31,27,25,52730,52730,무주군,2,52
2025-08-24 15,"63,009",100,0,0,0,전북특별자치도,31,27,23,52730,52730,무주군,2,52
2025-08-24 18,"63,009",100,0,0,0,전북특별자치도,31,26,16,52730,52730,무주군,3,52
2025-08-24 21,"63,009",100,0,0,0,전북특별자치도,22,13,7,52730,52730,무주군,3,52
2025-08-25 00,"63,009",100,0,0,0,전북특별자치도,17,9,3,52730,52730,무주군,3,52
2025-08-25 03,"63,009",100,0,0,0,전북특별자치도,17,8,4,52730,52730,무주군,2,52
2025-08-25 06,"63,009",100,0,0,0,전북특별자치도,15,8,3,52730,52730,무주군,2,52
2025-08-25 09,"63,009",100,0,0,0,전북특별자치도,29,17,10,52730,52730,무주군,5,52
2025-08-25 12,"63,009",100,0,0,0,전북특별자치도,31,20,11,52730,52730,무주군,6,52
2025-08-25 15,"63,009",100,0,0,0,전북특별자치도,31,19,8,52730,52730,무주군,7,52
2025-08-25 18,"63,009",100,0,0,0,전북특별자치도,31,16,8,52730,52730,무주군,6,52
2025-08-25 21,"63,009",100,0,0,0,전북특별자치도,22,11,5,52730,52730,무주군,4,52
2025-08-26 00,"63,009",100,0,0,0,전북특별자치도,19,9,4,52730,52730,무주군,3,52
2025-08-23 18,"53,212",100,0,0,0,전북특별자치도,31,27,2,52740,52740,장수군,3,52
2025-08-24 00,"53,212",100,0,0,0,전북특별자치도,17,10,6,52740,52740,장수군,3,52
2025-08-24 03,"53,212",100,0,0,0,전북특별자치도,17,9,6,52740,52740,장수군,2,52
